country,countryCode,date,patientNumber
France,FRA,2/21/2022,11149
France,FRA,2/22/2022,2842
France,FRA,2/22/2022,27566
France,FRA,2/22/2022,1241
France,FRA,2/22/2022,10529
France,FRA,2/23/2022,2753
France,FRA,2/23/2022,26881
France,FRA,2/23/2022,1211
France,FRA,2/23/2022,10146
France,FRA,2/24/2022,2656
France,FRA,2/24/2022,26118
France,FRA,2/24/2022,1133
France,FRA,2/24/2022,9616
France,FRA,2/25/2022,2546
France,FRA,2/25/2022,25484
France,FRA,2/25/2022,1048
France,FRA,2/25/2022,9106
France,FRA,2/26/2022,2484
France,FRA,2/26/2022,25264
France,FRA,2/26/2022,983
France,FRA,2/26/2022,8840
France,FRA,2/27/2022,2491
France,FRA,2/27/2022,25277
France,FRA,2/27/2022,975
France,FRA,2/27/2022,8729
France,FRA,2/28/2022,2456
France,FRA,2/28/2022,25079
France,FRA,2/28/2022,928
France,FRA,2/28/2022,8369
France,FRA,3/1/2022,2408
France,FRA,3/1/2022,24437
France,FRA,3/1/2022,940
France,FRA,3/1/2022,7865
France,FRA,3/2/2022,2329
France,FRA,3/2/2022,23840
France,FRA,3/2/2022,916
France,FRA,3/2/2022,7522
France,FRA,3/3/2022,2231
France,FRA,3/3/2022,23175
France,FRA,3/3/2022,866
France,FRA,3/3/2022,7207
France,FRA,3/4/2022,2153
France,FRA,3/4/2022,22643
France,FRA,3/4/2022,859
France,FRA,3/4/2022,6934
France,FRA,3/5/2022,2075
France,FRA,3/5/2022,22196
France,FRA,3/5/2022,852
France,FRA,3/5/2022,6764
France,FRA,3/6/2022,2079
France,FRA,3/6/2022,22253
France,FRA,3/6/2022,821
France,FRA,3/6/2022,6636
France,FRA,3/7/2022,2089
France,FRA,3/7/2022,22208
France,FRA,3/7/2022,811
France,FRA,3/7/2022,6700
France,FRA,3/8/2022,2036
France,FRA,3/8/2022,21899
France,FRA,3/8/2022,718
France,FRA,3/8/2022,6682
France,FRA,3/9/2022,1962
France,FRA,3/9/2022,21509
France,FRA,3/9/2022,685
France,FRA,3/9/2022,6580
France,FRA,3/10/2022,1928
France,FRA,3/10/2022,21287
France,FRA,3/10/2022,706
France,FRA,3/10/2022,6665
France,FRA,3/11/2022,1875
France,FRA,3/11/2022,21024
France,FRA,3/11/2022,721
France,FRA,3/11/2022,6752
France,FRA,3/12/2022,1857
France,FRA,3/12/2022,20860
France,FRA,3/12/2022,723
France,FRA,3/12/2022,6787
France,FRA,3/13/2022,1855
France,FRA,3/13/2022,20917
France,FRA,3/13/2022,722
France,FRA,3/13/2022,6816
France,FRA,3/14/2022,1826
France,FRA,3/14/2022,20925
France,FRA,3/14/2022,687
France,FRA,3/14/2022,6860
France,FRA,3/15/2022,1783
France,FRA,3/15/2022,20919
France,FRA,3/15/2022,703
France,FRA,3/15/2022,7101
France,FRA,3/16/2022,1728
France,FRA,3/16/2022,20757
France,FRA,3/16/2022,680
France,FRA,3/16/2022,7267
France,FRA,3/17/2022,1695
France,FRA,3/17/2022,20609
France,FRA,3/17/2022,659
France,FRA,3/17/2022,7309
France,FRA,3/18/2022,1674
France,FRA,3/18/2022,20519
France,FRA,3/18/2022,658
France,FRA,3/18/2022,7392
France,FRA,3/19/2022,1644
France,FRA,3/19/2022,20440
France,FRA,3/19/2022,652
France,FRA,3/19/2022,7435
France,FRA,3/20/2022,1642
France,FRA,3/20/2022,20566
France,FRA,3/20/2022,655
France,FRA,3/20/2022,7473
France,FRA,3/21/2022,1632
France,FRA,3/21/2022,20706
France,FRA,3/21/2022,661
France,FRA,3/21/2022,7556
France,FRA,3/22/2022,1604
France,FRA,3/22/2022,20742
France,FRA,3/22/2022,667
France,FRA,3/22/2022,7565
France,FRA,3/23/2022,1564
France,FRA,3/23/2022,20653
France,FRA,3/23/2022,679
France,FRA,3/23/2022,7625
Germany,DEU,1/1/2022,3825
Germany,DEU,1/1/2022,1491
Germany,DEU,1/1/2022,5217
Germany,DEU,1/2/2022,3806
Germany,DEU,1/2/2022,1472
Germany,DEU,1/2/2022,5217
Germany,DEU,1/3/2022,3802
Germany,DEU,1/3/2022,1431
Germany,DEU,1/3/2022,5218
Germany,DEU,1/4/2022,3670
Germany,DEU,1/4/2022,1418
Germany,DEU,1/4/2022,5252
Germany,DEU,1/5/2022,3561
Germany,DEU,1/5/2022,1401
Germany,DEU,1/5/2022,5187
Germany,DEU,1/6/2022,3439
Germany,DEU,1/6/2022,1395
Germany,DEU,1/6/2022,5114
Germany,DEU,1/7/2022,3380
Germany,DEU,1/7/2022,1425
Germany,DEU,1/7/2022,4884
Germany,DEU,1/8/2022,3314
Germany,DEU,1/8/2022,1374
Germany,DEU,1/8/2022,5088
Germany,DEU,1/9/2022,3273
Germany,DEU,1/9/2022,1339
Germany,DEU,1/9/2022,5207
Germany,DEU,1/10/2022,3249
Germany,DEU,1/10/2022,1294
Germany,DEU,1/10/2022,5152
Germany,DEU,1/11/2022,3153
Germany,DEU,1/11/2022,1252
Germany,DEU,1/11/2022,5052
Germany,DEU,1/12/2022,3048
Germany,DEU,1/12/2022,1198
Germany,DEU,1/12/2022,4835
Germany,DEU,1/13/2022,2956
Germany,DEU,1/13/2022,1179
Germany,DEU,1/13/2022,4779
Germany,DEU,1/14/2022,2868
Germany,DEU,1/14/2022,1120
Germany,DEU,1/14/2022,4855
Germany,DEU,1/15/2022,2797
Germany,DEU,1/15/2022,1095
Germany,DEU,1/15/2022,4909
Germany,DEU,1/16/2022,2742
Germany,DEU,1/16/2022,1091
Germany,DEU,1/16/2022,4949
Germany,DEU,1/17/2022,2744
Germany,DEU,1/17/2022,1060
Germany,DEU,1/17/2022,4990
Germany,DEU,1/18/2022,2667
Germany,DEU,1/18/2022,1044
Germany,DEU,1/18/2022,5146
Germany,DEU,1/19/2022,2570
Germany,DEU,1/19/2022,1036
Germany,DEU,1/19/2022,5400
Germany,DEU,1/20/2022,2447
Germany,DEU,1/20/2022,1023
Germany,DEU,1/20/2022,5683
Germany,DEU,1/21/2022,2418
Germany,DEU,1/21/2022,1034
Germany,DEU,1/21/2022,5944
Germany,DEU,1/22/2022,2398
Germany,DEU,1/22/2022,1053
Germany,DEU,1/22/2022,6261
Germany,DEU,1/23/2022,2424
Germany,DEU,1/23/2022,1048
Germany,DEU,1/23/2022,6379
Germany,DEU,1/24/2022,2432
Germany,DEU,1/24/2022,1108
Germany,DEU,1/24/2022,6577
Germany,DEU,1/25/2022,2396
Germany,DEU,1/25/2022,1161
Germany,DEU,1/25/2022,6881
Germany,DEU,1/26/2022,2364
Germany,DEU,1/26/2022,1189
Germany,DEU,1/26/2022,7194
Germany,DEU,1/27/2022,2273
Germany,DEU,1/27/2022,1207
Germany,DEU,1/27/2022,7349
Germany,DEU,1/28/2022,2259
Germany,DEU,1/28/2022,1222
Germany,DEU,1/28/2022,7541
Germany,DEU,1/29/2022,2222
Germany,DEU,1/29/2022,1251
Germany,DEU,1/29/2022,7669
Germany,DEU,1/30/2022,2268
Germany,DEU,1/30/2022,1298
Germany,DEU,1/30/2022,7843
Germany,DEU,1/31/2022,2304
Germany,DEU,1/31/2022,1338
Germany,DEU,1/31/2022,7871
Germany,DEU,2/1/2022,2259
Germany,DEU,2/1/2022,1381
Germany,DEU,2/1/2022,7966
Germany,DEU,2/2/2022,2311
Germany,DEU,2/2/2022,1415
Germany,DEU,2/2/2022,8206
Germany,DEU,2/3/2022,2262
Germany,DEU,2/3/2022,1478
Germany,DEU,2/3/2022,8584
Germany,DEU,2/4/2022,2306
Germany,DEU,2/4/2022,1543
Germany,DEU,2/4/2022,8998
Germany,DEU,2/5/2022,2306
Germany,DEU,2/5/2022,1565
Germany,DEU,2/5/2022,9278
Germany,DEU,2/6/2022,2343
Germany,DEU,2/6/2022,1604
Germany,DEU,2/6/2022,9383
Germany,DEU,2/7/2022,2375
Germany,DEU,2/7/2022,1629
Germany,DEU,2/7/2022,9481
Germany,DEU,2/8/2022,2392
Germany,DEU,2/8/2022,1640
Germany,DEU,2/8/2022,9763
Germany,DEU,2/9/2022,2397
Germany,DEU,2/9/2022,1689
Germany,DEU,2/9/2022,10025
Germany,DEU,2/10/2022,2396
Germany,DEU,2/10/2022,1681
Germany,DEU,2/10/2022,10045
Germany,DEU,2/11/2022,2403
Germany,DEU,2/11/2022,1684
Germany,DEU,2/11/2022,9945
Germany,DEU,2/12/2022,2404
Germany,DEU,2/12/2022,1676
Germany,DEU,2/12/2022,9900
Germany,DEU,2/13/2022,2432
Germany,DEU,2/13/2022,1678
Germany,DEU,2/13/2022,20
Germany,DEU,2/13/2022,9811
Germany,DEU,2/14/2022,2475
Germany,DEU,2/14/2022,1698
Germany,DEU,2/14/2022,9744
Germany,DEU,2/15/2022,2498
Germany,DEU,2/15/2022,1688
Germany,DEU,2/15/2022,9661
Germany,DEU,2/16/2022,2469
Germany,DEU,2/16/2022,1678
Germany,DEU,2/16/2022,20
Germany,DEU,2/16/2022,9589
Germany,DEU,2/17/2022,2475
Germany,DEU,2/17/2022,1685
Germany,DEU,2/17/2022,9581
Germany,DEU,2/18/2022,2437
Germany,DEU,2/18/2022,1659
Germany,DEU,2/18/2022,9642
Germany,DEU,2/19/2022,2417
Germany,DEU,2/19/2022,1646
Germany,DEU,2/19/2022,9609
Germany,DEU,2/20/2022,2394
Germany,DEU,2/20/2022,1605
Germany,DEU,2/20/2022,9673
Germany,DEU,2/21/2022,2416
Germany,DEU,2/21/2022,1579
Germany,DEU,2/21/2022,9713
Germany,DEU,2/22/2022,2397
Germany,DEU,2/22/2022,1602
Germany,DEU,2/22/2022,9762
Germany,DEU,2/23/2022,2398
Germany,DEU,2/23/2022,1568
Germany,DEU,2/23/2022,9636
Germany,DEU,2/24/2022,2284
Germany,DEU,2/24/2022,1558
Germany,DEU,2/24/2022,9543
Germany,DEU,2/25/2022,2289
Germany,DEU,2/25/2022,1539
Germany,DEU,2/25/2022,9398
Germany,DEU,2/26/2022,2253
Germany,DEU,2/26/2022,1544
Germany,DEU,2/26/2022,9304
Germany,DEU,2/27/2022,2241
Germany,DEU,2/27/2022,1567
Germany,DEU,2/27/2022,9266
Germany,DEU,2/28/2022,2280
Germany,DEU,2/28/2022,1573
Germany,DEU,2/28/2022,9150
Germany,DEU,3/1/2022,2288
Germany,DEU,3/1/2022,1525
Germany,DEU,3/1/2022,8911
Germany,DEU,3/2/2022,2201
Germany,DEU,3/2/2022,1557
Germany,DEU,3/2/2022,8732
Germany,DEU,3/3/2022,2152
Germany,DEU,3/3/2022,1550
Germany,DEU,3/3/2022,8656
Germany,DEU,3/4/2022,2110
Germany,DEU,3/4/2022,1585
Germany,DEU,3/4/2022,8597
Germany,DEU,3/5/2022,2103
Germany,DEU,3/5/2022,1573
Germany,DEU,3/5/2022,8553
Germany,DEU,3/6/2022,2104
Germany,DEU,3/6/2022,1576
Germany,DEU,3/6/2022,8472
Germany,DEU,3/7/2022,2167
Germany,DEU,3/7/2022,1592
Germany,DEU,3/7/2022,8502
Germany,DEU,3/8/2022,2158
Germany,DEU,3/8/2022,1590
Germany,DEU,3/8/2022,8598
Germany,DEU,3/9/2022,2118
Germany,DEU,3/9/2022,1583
Germany,DEU,3/9/2022,8833
Germany,DEU,3/10/2022,2115
Germany,DEU,3/10/2022,1590
Germany,DEU,3/10/2022,8917
Germany,DEU,3/11/2022,2116
Germany,DEU,3/11/2022,1573
Germany,DEU,3/11/2022,9032
Germany,DEU,3/12/2022,2111
Germany,DEU,3/12/2022,1649
Germany,DEU,3/12/2022,9114
Germany,DEU,3/13/2022,2192
Germany,DEU,3/13/2022,1672
Germany,DEU,3/13/2022,9152
Germany,DEU,3/14/2022,2259
Germany,DEU,3/14/2022,1697
Germany,DEU,3/14/2022,9171
Germany,DEU,3/15/2022,2294
Germany,DEU,3/15/2022,1772
Germany,DEU,3/15/2022,9398
Germany,DEU,3/16/2022,2303
Germany,DEU,3/16/2022,1841
Germany,DEU,3/16/2022,9276
Germany,DEU,3/17/2022,2287
Germany,DEU,3/17/2022,1896
Germany,DEU,3/17/2022,9100
Germany,DEU,3/18/2022,2285
Germany,DEU,3/18/2022,1931
Germany,DEU,3/18/2022,8836
Germany,DEU,3/19/2022,2241
Germany,DEU,3/19/2022,1891
Germany,DEU,3/19/2022,8482
Germany,DEU,3/20/2022,2269
Germany,DEU,3/20/2022,1897
Germany,DEU,3/20/2022,8142
Germany,DEU,3/21/2022,2349
Germany,DEU,3/21/2022,1943
Germany,DEU,3/21/2022,7884
Germany,DEU,3/22/2022,2383
Germany,DEU,3/22/2022,1908
Germany,DEU,3/22/2022,7119
Germany,DEU,3/23/2022,2335
Germany,DEU,3/23/2022,6009
Greece,GRC,1/2/2022,244
Greece,GRC,1/2/2022,2801
Greece,GRC,1/9/2022,267
Greece,GRC,1/9/2022,3863
Greece,GRC,1/16/2022,304
Greece,GRC,1/16/2022,3784
Greece,GRC,1/23/2022,291
Greece,GRC,1/23/2022,3328
Greece,GRC,1/30/2022,208
Greece,GRC,1/30/2022,2946
Greece,GRC,2/6/2022,218
Greece,GRC,2/6/2022,3172
Greece,GRC,2/13/2022,176
Greece,GRC,2/13/2022,2749
Greece,GRC,2/20/2022,172
Greece,GRC,2/20/2022,2452
Greece,GRC,2/27/2022,122
Greece,GRC,2/27/2022,2120
Greece,GRC,3/6/2022,116
Greece,GRC,3/6/2022,1922
Greece,GRC,3/13/2022,109
Greece,GRC,3/13/2022,1921
Hungary,HUN,1/1/2022,3492
Hungary,HUN,1/2/2022,3492
Hungary,HUN,1/3/2022,3313
Hungary,HUN,1/4/2022,3335
Hungary,HUN,1/5/2022,3090
Hungary,HUN,1/6/2022,3101
Hungary,HUN,1/7/2022,3070
Hungary,HUN,1/8/2022,3070
Hungary,HUN,1/9/2022,3070
Hungary,HUN,1/10/2022,2931
Hungary,HUN,1/11/2022,2932
Hungary,HUN,1/12/2022,2758
Hungary,HUN,1/13/2022,2647
Hungary,HUN,1/14/2022,2611
Hungary,HUN,1/15/2022,2611
Hungary,HUN,1/16/2022,2611
Hungary,HUN,1/17/2022,2630
Hungary,HUN,1/18/2022,2689
Hungary,HUN,1/19/2022,2645
Hungary,HUN,1/20/2022,2673
Hungary,HUN,1/21/2022,2674
Hungary,HUN,1/22/2022,2674
Hungary,HUN,1/23/2022,2674
Hungary,HUN,1/24/2022,2921
Hungary,HUN,1/25/2022,3115
Hungary,HUN,1/26/2022,3145
Hungary,HUN,1/27/2022,3267
Hungary,HUN,1/28/2022,3463
Hungary,HUN,1/29/2022,3463
Hungary,HUN,1/30/2022,3463
Hungary,HUN,1/31/2022,3903
Hungary,HUN,2/1/2022,4218
Hungary,HUN,2/2/2022,4341
Hungary,HUN,2/3/2022,4451
Hungary,HUN,2/4/2022,4588
Hungary,HUN,2/5/2022,4588
Hungary,HUN,2/6/2022,4588
Hungary,HUN,2/7/2022,4919
Hungary,HUN,2/8/2022,5167
Hungary,HUN,2/9/2022,5108
Hungary,HUN,2/10/2022,5198
Hungary,HUN,2/11/2022,5152
Hungary,HUN,2/12/2022,5152
Hungary,HUN,2/13/2022,5152
Hungary,HUN,2/14/2022,5186
Hungary,HUN,2/15/2022,5291
Hungary,HUN,2/16/2022,5166
Hungary,HUN,2/17/2022,5062
Hungary,HUN,2/18/2022,4919
Hungary,HUN,2/19/2022,4919
Hungary,HUN,2/20/2022,4919
Hungary,HUN,2/21/2022,4741
Hungary,HUN,2/22/2022,4740
Hungary,HUN,2/23/2022,4463
Hungary,HUN,2/24/2022,4199
Hungary,HUN,2/25/2022,3997
Hungary,HUN,2/26/2022,3997
Hungary,HUN,2/27/2022,3997
Hungary,HUN,2/28/2022,3615
Hungary,HUN,3/1/2022,3610
Hungary,HUN,3/2/2022,3313
Hungary,HUN,3/3/2022,3120
Hungary,HUN,3/4/2022,2961
Hungary,HUN,3/5/2022,2961
Hungary,HUN,3/6/2022,2961
Hungary,HUN,3/7/2022,2745
Hungary,HUN,3/8/2022,2766
Hungary,HUN,3/9/2022,2617
Hungary,HUN,3/10/2022,2499
Iceland,ISL,1/2/2022,6
Iceland,ISL,1/2/2022,21
Iceland,ISL,1/2/2022,29
Iceland,ISL,1/3/2022,25
Iceland,ISL,1/4/2022,25
Iceland,ISL,1/5/2022,30
Iceland,ISL,1/6/2022,32
Iceland,ISL,1/7/2022,37
Iceland,ISL,1/8/2022,37
Iceland,ISL,1/9/2022,8
Iceland,ISL,1/9/2022,35
Iceland,ISL,1/10/2022,39
Iceland,ISL,1/11/2022,39
Iceland,ISL,1/12/2022,39
Iceland,ISL,1/13/2022,39
Iceland,ISL,1/14/2022,39
Iceland,ISL,1/15/2022,39
Iceland,ISL,1/16/2022,7
Iceland,ISL,1/16/2022,39
Iceland,ISL,1/16/2022,42
Iceland,ISL,1/17/2022,39
Iceland,ISL,1/18/2022,39
Iceland,ISL,1/19/2022,39
Iceland,ISL,1/23/2022,3
Iceland,ISL,1/23/2022,24
Iceland,ISL,1/25/2022,40
Iceland,ISL,1/26/2022,38
Iceland,ISL,1/27/2022,35
Iceland,ISL,1/28/2022,37
Iceland,ISL,1/30/2022,3
Iceland,ISL,1/30/2022,32
Iceland,ISL,1/31/2022,32
Iceland,ISL,2/1/2022,32
Iceland,ISL,2/2/2022,27
Iceland,ISL,2/3/2022,26
Iceland,ISL,2/4/2022,21
Iceland,ISL,2/5/2022,21
Iceland,ISL,2/6/2022,3
Iceland,ISL,2/6/2022,21
Iceland,ISL,2/6/2022,23
Iceland,ISL,2/7/2022,31
Iceland,ISL,2/8/2022,36
Iceland,ISL,2/9/2022,34
Iceland,ISL,2/10/2022,38
Iceland,ISL,2/11/2022,34
Iceland,ISL,2/12/2022,34
Iceland,ISL,2/13/2022,2
Iceland,ISL,2/13/2022,34
Iceland,ISL,2/13/2022,55
Iceland,ISL,2/14/2022,34
Iceland,ISL,2/17/2022,50
Iceland,ISL,2/18/2022,52
Iceland,ISL,2/19/2022,52
Iceland,ISL,2/20/2022,3
Iceland,ISL,2/20/2022,52
Iceland,ISL,2/20/2022,58
Iceland,ISL,2/21/2022,48
Iceland,ISL,2/22/2022,52
Iceland,ISL,2/23/2022,59
Iceland,ISL,2/24/2022,54
Iceland,ISL,2/25/2022,54
Iceland,ISL,2/27/2022,2
Iceland,ISL,2/27/2022,82
Iceland,ISL,3/3/2022,65
Iceland,ISL,3/4/2022,60
Iceland,ISL,3/5/2022,60
Iceland,ISL,3/6/2022,4
Iceland,ISL,3/6/2022,60
Iceland,ISL,3/6/2022,75
Iceland,ISL,3/7/2022,68
Iceland,ISL,3/8/2022,68
Iceland,ISL,3/10/2022,90
Iceland,ISL,3/11/2022,100
Iceland,ISL,3/12/2022,100
Iceland,ISL,3/13/2022,4
Iceland,ISL,3/13/2022,100
Ireland,IRL,1/1/2022,85
Ireland,IRL,1/1/2022,656
Ireland,IRL,1/2/2022,87
Ireland,IRL,1/2/2022,717
Ireland,IRL,1/2/2022,24
Ireland,IRL,1/2/2022,812
Ireland,IRL,1/3/2022,93
Ireland,IRL,1/3/2022,804
Ireland,IRL,1/4/2022,90
Ireland,IRL,1/4/2022,884
Ireland,IRL,1/5/2022,94
Ireland,IRL,1/5/2022,928
Ireland,IRL,1/6/2022,90
Ireland,IRL,1/6/2022,941
Ireland,IRL,1/7/2022,84
Ireland,IRL,1/7/2022,936
Ireland,IRL,1/8/2022,83
Ireland,IRL,1/8/2022,917
Ireland,IRL,1/9/2022,83
Ireland,IRL,1/9/2022,984
Ireland,IRL,1/9/2022,20
Ireland,IRL,1/9/2022,1026
Ireland,IRL,1/10/2022,89
Ireland,IRL,1/10/2022,1063
Ireland,IRL,1/11/2022,92
Ireland,IRL,1/11/2022,1062
Ireland,IRL,1/12/2022,92
Ireland,IRL,1/12/2022,1055
Ireland,IRL,1/13/2022,92
Ireland,IRL,1/13/2022,1011
Ireland,IRL,1/14/2022,83
Ireland,IRL,1/14/2022,1020
Ireland,IRL,1/15/2022,89
Ireland,IRL,1/15/2022,940
Ireland,IRL,1/16/2022,88
Ireland,IRL,1/16/2022,961
Ireland,IRL,1/16/2022,21
Ireland,IRL,1/16/2022,978
Ireland,IRL,1/17/2022,97
Ireland,IRL,1/17/2022,1006
Ireland,IRL,1/18/2022,93
Ireland,IRL,1/18/2022,979
Ireland,IRL,1/19/2022,90
Ireland,IRL,1/19/2022,911
Ireland,IRL,1/20/2022,90
Ireland,IRL,1/20/2022,896
Ireland,IRL,1/21/2022,88
Ireland,IRL,1/21/2022,892
Ireland,IRL,1/22/2022,78
Ireland,IRL,1/22/2022,836
Ireland,IRL,1/23/2022,79
Ireland,IRL,1/23/2022,845
Ireland,IRL,1/23/2022,19
Ireland,IRL,1/23/2022,775
Ireland,IRL,1/24/2022,76
Ireland,IRL,1/24/2022,885
Ireland,IRL,1/25/2022,79
Ireland,IRL,1/25/2022,824
Ireland,IRL,1/26/2022,74
Ireland,IRL,1/26/2022,739
Ireland,IRL,1/27/2022,71
Ireland,IRL,1/27/2022,708
Ireland,IRL,1/28/2022,69
Ireland,IRL,1/28/2022,707
Ireland,IRL,1/29/2022,66
Ireland,IRL,1/29/2022,649
Ireland,IRL,1/30/2022,74
Ireland,IRL,1/30/2022,651
Ireland,IRL,1/30/2022,10
Ireland,IRL,1/30/2022,639
Ireland,IRL,1/31/2022,75
Ireland,IRL,1/31/2022,692
Ireland,IRL,2/1/2022,66
Ireland,IRL,2/1/2022,657
Ireland,IRL,2/2/2022,65
Ireland,IRL,2/2/2022,630
Ireland,IRL,2/3/2022,63
Ireland,IRL,2/3/2022,609
Ireland,IRL,2/4/2022,66
Ireland,IRL,2/4/2022,597
Ireland,IRL,2/5/2022,67
Ireland,IRL,2/5/2022,581
Ireland,IRL,2/6/2022,73
Ireland,IRL,2/6/2022,615
Ireland,IRL,2/6/2022,10
Ireland,IRL,2/6/2022,642
Ireland,IRL,2/7/2022,76
Ireland,IRL,2/7/2022,643
Ireland,IRL,2/8/2022,72
Ireland,IRL,2/8/2022,646
Ireland,IRL,2/9/2022,68
Ireland,IRL,2/9/2022,627
Ireland,IRL,2/10/2022,63
Ireland,IRL,2/10/2022,595
Ireland,IRL,2/11/2022,64
Ireland,IRL,2/11/2022,614
Ireland,IRL,2/12/2022,62
Ireland,IRL,2/12/2022,579
Ireland,IRL,2/13/2022,65
Ireland,IRL,2/13/2022,609
Ireland,IRL,2/13/2022,9
Ireland,IRL,2/13/2022,641
Ireland,IRL,2/14/2022,67
Ireland,IRL,2/14/2022,665
Ireland,IRL,2/15/2022,63
Ireland,IRL,2/15/2022,637
Ireland,IRL,2/16/2022,62
Ireland,IRL,2/16/2022,631
Ireland,IRL,2/17/2022,58
Ireland,IRL,2/17/2022,639
Ireland,IRL,2/18/2022,57
Ireland,IRL,2/18/2022,591
Ireland,IRL,2/19/2022,55
Ireland,IRL,2/19/2022,579
Ireland,IRL,2/20/2022,52
Ireland,IRL,2/20/2022,594
Ireland,IRL,2/20/2022,8
Ireland,IRL,2/20/2022,617
Ireland,IRL,2/21/2022,53
Ireland,IRL,2/21/2022,636
Ireland,IRL,2/22/2022,54
Ireland,IRL,2/22/2022,608
Ireland,IRL,2/23/2022,54
Ireland,IRL,2/23/2022,593
Ireland,IRL,2/24/2022,55
Ireland,IRL,2/24/2022,611
Ireland,IRL,2/25/2022,53
Ireland,IRL,2/25/2022,630
Ireland,IRL,2/26/2022,49
Ireland,IRL,2/26/2022,583
Ireland,IRL,2/26/2022,117
Ireland,IRL,2/27/2022,48
Ireland,IRL,2/27/2022,603
Ireland,IRL,2/27/2022,5
Ireland,IRL,2/27/2022,610
Ireland,IRL,2/28/2022,47
Ireland,IRL,2/28/2022,610
Ireland,IRL,3/1/2022,48
Ireland,IRL,3/1/2022,616
Ireland,IRL,3/2/2022,46
Ireland,IRL,3/2/2022,653
Ireland,IRL,3/3/2022,46
Ireland,IRL,3/3/2022,661
Ireland,IRL,3/4/2022,43
Ireland,IRL,3/4/2022,670
Ireland,IRL,3/5/2022,43
Ireland,IRL,3/5/2022,673
Ireland,IRL,3/6/2022,45
Ireland,IRL,3/6/2022,749
Ireland,IRL,3/6/2022,6
Ireland,IRL,3/6/2022,722
Ireland,IRL,3/7/2022,47
Ireland,IRL,3/7/2022,808
Ireland,IRL,3/8/2022,51
Ireland,IRL,3/8/2022,803
Ireland,IRL,3/9/2022,47
Ireland,IRL,3/9/2022,829
Ireland,IRL,3/10/2022,41
Ireland,IRL,3/10/2022,877
Ireland,IRL,3/11/2022,37
Ireland,IRL,3/11/2022,907
Ireland,IRL,3/12/2022,41
Ireland,IRL,3/12/2022,895
Ireland,IRL,3/13/2022,41
Ireland,IRL,3/13/2022,957
Ireland,IRL,3/13/2022,7
Ireland,IRL,3/13/2022,940
Israel,ISR,1/1/2022,42
Israel,ISR,1/1/2022,567
Israel,ISR,1/1/2022,6
Israel,ISR,1/1/2022,373
Israel,ISR,1/2/2022,43
Israel,ISR,1/2/2022,633
Israel,ISR,1/2/2022,4
Israel,ISR,1/2/2022,418
Israel,ISR,1/3/2022,42
Israel,ISR,1/3/2022,703
Israel,ISR,1/3/2022,5
Israel,ISR,1/3/2022,481
Israel,ISR,1/4/2022,46
Israel,ISR,1/4/2022,793
Israel,ISR,1/4/2022,9
Israel,ISR,1/4/2022,569
Israel,ISR,1/5/2022,48
Israel,ISR,1/5/2022,887
Israel,ISR,1/5/2022,9
Israel,ISR,1/5/2022,664
Israel,ISR,1/6/2022,50
Israel,ISR,1/6/2022,960
Israel,ISR,1/6/2022,11
Israel,ISR,1/6/2022,752
Israel,ISR,1/7/2022,52
Israel,ISR,1/7/2022,1036
Israel,ISR,1/7/2022,17
Israel,ISR,1/7/2022,862
Israel,ISR,1/8/2022,57
Israel,ISR,1/8/2022,1133
Israel,ISR,1/8/2022,20
Israel,ISR,1/8/2022,986
Israel,ISR,1/9/2022,61
Israel,ISR,1/9/2022,1339
Israel,ISR,1/9/2022,24
Israel,ISR,1/9/2022,1196
Israel,ISR,1/10/2022,69
Israel,ISR,1/10/2022,1490
Israel,ISR,1/10/2022,32
Israel,ISR,1/10/2022,1401
Israel,ISR,1/11/2022,74
Israel,ISR,1/11/2022,1575
Israel,ISR,1/11/2022,32
Israel,ISR,1/11/2022,1523
Israel,ISR,1/12/2022,78
Israel,ISR,1/12/2022,1729
Israel,ISR,1/12/2022,39
Israel,ISR,1/12/2022,1719
Israel,ISR,1/13/2022,81
Israel,ISR,1/13/2022,1849
Israel,ISR,1/13/2022,45
Israel,ISR,1/13/2022,1936
Israel,ISR,1/14/2022,95
Israel,ISR,1/14/2022,1966
Israel,ISR,1/14/2022,49
Israel,ISR,1/14/2022,2126
Israel,ISR,1/15/2022,109
Israel,ISR,1/15/2022,2061
Israel,ISR,1/15/2022,64
Israel,ISR,1/15/2022,2289
Israel,ISR,1/16/2022,114
Israel,ISR,1/16/2022,2311
Israel,ISR,1/16/2022,68
Israel,ISR,1/16/2022,2428
Israel,ISR,1/17/2022,118
Israel,ISR,1/17/2022,2455
Israel,ISR,1/17/2022,72
Israel,ISR,1/17/2022,2588
Israel,ISR,1/18/2022,146
Israel,ISR,1/18/2022,2589
Israel,ISR,1/18/2022,82
Israel,ISR,1/18/2022,2808
Israel,ISR,1/19/2022,143
Israel,ISR,1/19/2022,2657
Israel,ISR,1/19/2022,88
Israel,ISR,1/19/2022,2891
Israel,ISR,1/20/2022,161
Israel,ISR,1/20/2022,2817
Israel,ISR,1/20/2022,95
Israel,ISR,1/20/2022,3076
Israel,ISR,1/21/2022,180
Israel,ISR,1/21/2022,2859
Israel,ISR,1/21/2022,112
Israel,ISR,1/21/2022,3209
Israel,ISR,1/22/2022,202
Israel,ISR,1/22/2022,2880
Israel,ISR,1/22/2022,116
Israel,ISR,1/22/2022,3272
Israel,ISR,1/23/2022,211
